code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close,symbol
HK.01024,N/A,2023-10-05 00:00:00,61.4,60.85,62.05,60.85,0.0,0.00112,4873185,298527633.0,-0.6530612244897936,61.25,HK.01024
HK.01024,N/A,2023-10-06 00:00:00,62.0,61.9,62.4,61.15,0.0,0.00103,4465494,276695070.0,1.7255546425636765,60.85,HK.01024
HK.01024,N/A,2023-10-09 00:00:00,61.15,62.5,63.2,61.15,0.0,0.00122,5307805,331592137.0,0.9693053311793239,61.9,HK.01024
HK.01024,N/A,2023-10-10 00:00:00,63.4,63.9,65.1,63.25,0.0,0.00347,15109359,972787950.0,2.239999999999998,62.5,HK.01024
HK.01024,N/A,2023-10-11 00:00:00,65.1,64.35,65.4,63.2,0.0,0.00331,14405731,929032552.0,0.7042253521126693,63.9,HK.01024
HK.01024,N/A,2023-10-12 00:00:00,65.0,65.0,65.7,64.6,0.0,0.00375,16348983,1064052421.0,1.010101010101019,64.35,HK.01024
HK.01024,N/A,2023-10-13 00:00:00,63.15,63.4,65.0,63.05,0.0,0.00302,13135841,837041961.0,-2.4615384615384635,65.0,HK.01024
HK.01024,N/A,2023-10-16 00:00:00,63.1,62.45,63.8,61.8,0.0,0.00325,14135644,881029805.0,-1.4984227129337473,63.4,HK.01024
HK.01024,N/A,2023-10-17 00:00:00,63.35,61.55,63.45,61.0,0.0,0.004,17405300,1073056615.0,-1.4411529223378794,62.45,HK.01024
HK.01024,N/A,2023-10-18 00:00:00,61.05,56.05,61.55,55.75,0.0,0.00995,43349735,2493524510.0,-8.935824532900082,61.55,HK.01024
HK.01024,N/A,2023-10-19 00:00:00,55.5,56.1,57.55,54.8,0.0,0.00602,26202047,1474452371.0,0.08920606601249646,56.05,HK.01024
HK.01024,N/A,2023-10-20 00:00:00,55.5,56.55,57.25,55.3,0.0,0.00387,16838915,954962952.0,0.8021390374331475,56.1,HK.01024
HK.01024,N/A,2023-10-24 00:00:00,56.55,53.65,56.85,52.55,0.0,0.00692,30150569,1624446087.0,-5.128205128205126,56.55,HK.01024
HK.01024,N/A,2023-10-25 00:00:00,56.25,51.55,56.85,50.5,0.0,0.00975,42431094,2243180341.0,-3.9142590866728826,53.65,HK.01024
HK.01024,N/A,2023-10-26 00:00:00,51.55,52.15,53.15,50.8,0.0,0.00436,19002720,983663060.0,1.1639185257032036,51.55,HK.01024
HK.01024,N/A,2023-10-27 00:00:00,52.4,51.95,52.7,51.05,0.0,0.00417,18144562,941787103.0,-0.3835091083413149,52.15,HK.01024
HK.01024,N/A,2023-10-30 00:00:00,51.35,50.0,52.0,49.45,0.0,0.0088,38307518,1920421986.0,-3.753609239653518,51.95,HK.01024
HK.01024,N/A,2023-10-31 00:00:00,50.15,50.35,50.65,49.6,0.0,0.00392,17078182,857154208.0,0.7000000000000028,50.0,HK.01024
HK.01024,N/A,2023-11-01 00:00:00,50.6,51.35,51.75,50.4,0.0,0.00355,15452918,790870581.0,1.9860973187686197,50.35,HK.01024
HK.01024,N/A,2023-11-02 00:00:00,51.95,51.8,52.95,51.45,0.0,0.00345,15002820,782243457.0,0.8763388510223871,51.35,HK.01024
HK.01024,N/A,2023-11-03 00:00:00,52.3,54.8,55.2,52.1,0.0,0.00545,23751041,1285829621.0,5.7915057915057915,51.8,HK.01024
HK.01024,N/A,2023-11-06 00:00:00,57.5,58.7,58.8,56.75,0.0,0.00707,30772800,1783528252.0,7.116788321167894,54.8,HK.01024
HK.01024,N/A,2023-11-07 00:00:00,57.5,57.85,58.15,56.65,0.0,0.00376,16361977,942251462.0,-1.4480408858603089,58.7,HK.01024
HK.01024,N/A,2023-11-08 00:00:00,58.0,57.4,59.25,57.15,0.0,0.00408,17770813,1034580948.0,-0.7778738115816817,57.85,HK.01024
HK.01024,N/A,2023-11-09 00:00:00,58.0,57.45,58.2,57.0,0.0,0.0018,7855507,451548233.0,0.08710801393728966,57.4,HK.01024
HK.01024,N/A,2023-11-10 00:00:00,56.85,54.6,56.85,54.3,0.0,0.00418,18208011,1001013870.0,-4.960835509138383,57.45,HK.01024
HK.01024,N/A,2023-11-13 00:00:00,55.2,57.25,57.35,55.0,0.0,0.00409,17802703,1000592703.0,4.8534798534798504,54.6,HK.01024
HK.01024,N/A,2023-11-14 00:00:00,57.85,56.4,57.95,55.55,0.0,0.00303,13214219,746046534.0,-1.4847161572052427,57.25,HK.01024
HK.01024,N/A,2023-11-15 00:00:00,58.95,58.25,58.95,57.0,0.0,0.00586,25526210,1480541083.0,3.280141843971634,56.4,HK.01024
HK.01024,N/A,2023-11-16 00:00:00,61.0,60.0,61.0,59.05,0.0,0.00804,35007149,2102789808.0,3.004291845493562,58.25,HK.01024
HK.01024,N/A,2023-11-17 00:00:00,58.65,58.6,59.7,58.3,0.0,0.00434,18913638,1113821864.0,-2.333333333333331,60.0,HK.01024
HK.01024,N/A,2023-11-20 00:00:00,59.35,60.1,60.5,58.1,0.0,0.00421,18347726,1097858814.0,2.5597269624573378,58.6,HK.01024
HK.01024,N/A,2023-11-21 00:00:00,60.8,58.5,62.25,58.05,0.0,0.00692,30133813,1810423196.0,-2.6622296173044946,60.1,HK.01024
HK.01024,N/A,2023-11-22 00:00:00,58.75,60.2,61.65,58.5,0.0,0.00683,29757654,1792632034.0,2.9059829059829108,58.5,HK.01024
HK.01024,N/A,2023-11-23 00:00:00,60.2,60.7,60.9,59.55,0.0,0.00274,11945465,721472756.0,0.830564784053156,60.2,HK.01024
HK.01024,N/A,2023-11-24 00:00:00,60.7,59.25,60.7,59.15,0.0,0.00221,9615943,574598811.0,-2.3887973640856717,60.7,HK.01024
HK.01024,N/A,2023-11-27 00:00:00,59.95,58.6,60.05,57.6,0.0,0.00261,11362068,663235246.0,-1.0970464135021074,59.25,HK.01024
HK.01024,N/A,2023-11-28 00:00:00,59.05,56.3,59.05,55.6,0.0,0.00634,27637361,1560056631.0,-3.924914675767925,58.6,HK.01024
HK.01024,N/A,2023-11-29 00:00:00,56.85,56.95,57.15,54.9,0.0,0.00451,19634801,1107852326.0,1.1545293072824259,56.3,HK.01024
HK.01024,N/A,2023-11-30 00:00:00,57.2,57.7,58.0,56.1,0.0,0.00391,17042743,979171130.0,1.3169446883230902,56.95,HK.01024
HK.01024,N/A,2023-12-01 00:00:00,57.7,57.2,57.95,56.3,0.0,0.00614,26761931,1531869046.0,-0.8665511265164645,57.7,HK.01024
HK.01024,N/A,2023-12-04 00:00:00,57.0,54.95,57.2,54.5,0.0,0.00489,21292293,1180116134.0,-3.9335664335664338,57.2,HK.01024
HK.01024,N/A,2023-12-05 00:00:00,54.9,53.95,54.9,53.05,0.0,0.00391,17049447,915486002.0,-1.8198362147406733,54.95,HK.01024
HK.01024,N/A,2023-12-06 00:00:00,54.0,55.15,55.45,53.0,0.0,0.00353,15397659,839450704.0,2.2242817423540235,53.95,HK.01024
HK.01024,N/A,2023-12-07 00:00:00,54.9,54.15,54.9,53.1,0.0,0.00369,16068117,864560197.0,-1.813236627379873,55.15,HK.01024
HK.01024,N/A,2023-12-08 00:00:00,54.5,53.85,55.15,53.05,0.0,0.00359,15639290,840322470.0,-0.5540166204986098,54.15,HK.01024
SH.600570,N/A,2023-08-30 00:00:00,35.73,35.98,36.34,35.56,41.837,0.01391,26422192,951718290.0,0.8408071748878844,35.68,SH.600570
SH.600570,N/A,2023-08-31 00:00:00,35.99,36.0,36.58,35.75,41.86,0.01223,23242413,841052176.0,0.0555864369094028,35.98,SH.600570
SH.600570,N/A,2023-09-01 00:00:00,36.04,36.17,36.7,35.93,42.058,0.00922,17523662,635684740.0,0.472222222222227,36.0,SH.600570
SH.600570,N/A,2023-09-04 00:00:00,36.35,36.23,36.4,35.5,42.127,0.0117,22238408,800351565.0,0.16588332872544972,36.17,SH.600570
SH.600570,N/A,2023-09-05 00:00:00,36.06,35.44,36.13,35.44,41.209,0.01042,19802837,706388053.0,-2.1805133866961057,36.23,SH.600570
SH.600570,N/A,2023-09-06 00:00:00,35.2,35.13,35.3,34.82,40.848,0.00799,15190231,532935643.0,-0.874717832957097,35.44,SH.600570
SH.600570,N/A,2023-09-07 00:00:00,35.17,34.23,35.17,34.09,39.802,0.00995,18896151,651278819.0,-2.5619128949615875,35.13,SH.600570
SH.600570,N/A,2023-09-08 00:00:00,34.03,33.98,34.3,33.58,39.511,0.00633,12030572,407303970.0,-0.7303534910896875,34.23,SH.600570
SH.600570,N/A,2023-09-11 00:00:00,34.0,34.18,34.55,33.7,39.744,0.01156,21972470,748851167.0,0.5885815185403263,33.98,SH.600570
SH.600570,N/A,2023-09-12 00:00:00,33.98,33.61,34.1,33.6,39.081,0.00894,16977716,574004091.0,-1.6676418958455244,34.18,SH.600570
SH.600570,N/A,2023-09-13 00:00:00,33.6,32.89,33.67,32.5,38.244,0.01127,21418558,705522274.0,-2.1422195775066912,33.61,SH.600570
SH.600570,N/A,2023-09-14 00:00:00,33.08,32.24,33.1,32.01,37.488,0.00897,17039142,552494343.0,-1.9762845849802326,32.89,SH.600570
SH.600570,N/A,2023-09-15 00:00:00,32.3,32.1,32.7,31.9,37.325,0.01043,19823102,638993298.0,-0.4342431761786618,32.24,SH.600570
SH.600570,N/A,2023-09-18 00:00:00,32.35,32.68,33.1,32.18,38.0,0.01217,23127231,757409915.0,1.8068535825545118,32.1,SH.600570
SH.600570,N/A,2023-09-19 00:00:00,32.72,32.04,32.85,31.94,37.255,0.00912,17326858,557462680.0,-1.9583843329253385,32.68,SH.600570
SH.600570,N/A,2023-09-20 00:00:00,32.04,32.06,32.83,32.0,37.279,0.00808,15356496,496806776.0,0.06242197253434184,32.04,SH.600570
SH.600570,N/A,2023-09-21 00:00:00,32.0,32.15,32.42,31.73,37.383,0.00792,15046834,484048984.0,0.28072364316904647,32.06,SH.600570
SH.600570,N/A,2023-09-22 00:00:00,32.0,32.82,32.93,31.93,38.162,0.01445,27461934,895834584.0,2.0839813374805654,32.15,SH.600570
SH.600570,N/A,2023-09-25 00:00:00,32.95,32.43,32.98,32.15,37.709,0.01152,21885749,708127366.0,-1.1882998171846453,32.82,SH.600570
SH.600570,N/A,2023-09-26 00:00:00,32.44,32.61,33.08,32.31,37.918,0.00942,17898849,585434993.0,0.5550416281221082,32.43,SH.600570
SH.600570,N/A,2023-09-27 00:00:00,32.41,32.48,32.76,32.26,37.767,0.00803,15253972,495241897.0,-0.398650720637849,32.61,SH.600570
SH.600570,N/A,2023-09-28 00:00:00,32.54,32.45,32.59,32.18,37.732,0.00795,15114088,489038399.0,-0.09236453201968606,32.48,SH.600570
SH.600570,N/A,2023-10-09 00:00:00,32.38,31.93,32.39,31.81,37.127,0.01004,19069952,609896212.0,-1.6024653312789,32.45,SH.600570
SH.600570,N/A,2023-10-10 00:00:00,31.97,31.82,32.62,31.81,37.0,0.01178,22387042,719015364.0,-0.3445036016285607,31.93,SH.600570
SH.600570,N/A,2023-10-11 00:00:00,32.06,32.43,32.89,31.71,37.709,0.01469,27902117,906298542.0,1.917033312382148,31.82,SH.600570
SH.600570,N/A,2023-10-12 00:00:00,33.08,32.36,33.1,32.18,37.627,0.01185,22508246,731576522.0,-0.21584952204748778,32.43,SH.600570
SH.600570,N/A,2023-10-13 00:00:00,32.1,31.81,32.11,31.39,36.988,0.01212,23023835,728561010.0,-1.6996291718170604,32.36,SH.600570
SH.600570,N/A,2023-10-16 00:00:00,31.78,31.11,31.78,30.99,36.174,0.00904,17185351,536962555.0,-2.200565859792516,31.81,SH.600570
SH.600570,N/A,2023-10-17 00:00:00,31.29,31.49,31.72,31.1,36.616,0.00805,15292730,480645107.0,1.221472195435548,31.11,SH.600570
SH.600570,N/A,2023-10-18 00:00:00,31.14,30.93,31.26,30.4,35.965,0.00972,18473975,570351027.0,-1.778342330898694,31.49,SH.600570
SH.600570,N/A,2023-10-19 00:00:00,30.59,30.51,31.21,30.48,35.476,0.00908,17247241,531225366.0,-1.3579049466537283,30.93,SH.600570
SH.600570,N/A,2023-10-20 00:00:00,30.4,29.92,30.58,29.77,34.79,0.01022,19408841,583463211.0,-1.9337921992789244,30.51,SH.600570
SH.600570,N/A,2023-10-23 00:00:00,29.8,29.8,30.3,29.46,34.651,0.00913,17343950,517589538.0,-0.40106951871658086,29.92,SH.600570
SH.600570,N/A,2023-10-24 00:00:00,29.8,30.7,30.93,29.42,35.697,0.0172,32688334,992425488.0,3.020134228187915,29.8,SH.600570
SH.600570,N/A,2023-10-25 00:00:00,30.95,30.86,31.54,30.65,35.883,0.01358,25806330,801685128.0,0.5211726384364825,30.7,SH.600570
SH.600570,N/A,2023-10-26 00:00:00,30.71,30.56,30.99,30.2,35.534,0.01025,19475612,593710568.0,-0.9721322099805597,30.86,SH.600570
SH.600570,N/A,2023-10-27 00:00:00,30.67,31.13,31.26,29.9,35.056,0.01655,31441137,961790291.0,1.8651832460732993,30.56,SH.600570
SH.600570,N/A,2023-10-30 00:00:00,30.86,31.68,32.0,30.8,35.675,0.01575,29933427,945214620.0,1.7667844522968223,31.13,SH.600570
SH.600570,N/A,2023-10-31 00:00:00,31.81,31.12,31.87,30.84,35.045,0.01147,21796383,679378638.0,-1.7676767676767637,31.68,SH.600570
SH.600570,N/A,2023-11-01 00:00:00,31.43,30.8,31.45,30.75,34.684,0.00896,17018107,527927567.0,-1.0282776349614406,31.12,SH.600570
SH.600570,N/A,2023-11-02 00:00:00,30.86,30.3,31.22,30.29,34.121,0.00854,16224519,497833434.0,-1.6233766233766231,30.8,SH.600570
SH.600570,N/A,2023-11-03 00:00:00,30.41,31.3,31.5,30.32,35.247,0.01469,27920408,870157269.0,3.3003300330033,30.3,SH.600570
SH.600570,N/A,2023-11-06 00:00:00,31.73,32.55,32.76,31.65,36.655,0.02096,39820198,1289885198.0,3.993610223642161,31.3,SH.600570
SH.600570,N/A,2023-11-07 00:00:00,32.46,32.64,32.78,32.15,36.756,0.01171,22245724,723542475.0,0.2764976958525451,32.55,SH.600570
SH.600570,N/A,2023-11-08 00:00:00,32.68,32.76,33.24,32.32,36.891,0.01334,25351949,830898662.0,0.36764705882352156,32.64,SH.600570
SH.600570,N/A,2023-11-09 00:00:00,32.69,32.63,32.88,32.4,36.745,0.00825,15668884,511485701.0,-0.3968253968253829,32.76,SH.600570
SH.600570,N/A,2023-11-10 00:00:00,32.51,32.6,32.83,32.23,36.711,0.01018,19336887,630154309.0,-0.09193993257738625,32.63,SH.600570
SH.600570,N/A,2023-11-13 00:00:00,33.33,33.42,34.07,33.0,37.635,0.01911,36305130,1221722047.0,2.515337423312884,32.6,SH.600570
SH.600570,N/A,2023-11-14 00:00:00,33.31,33.8,34.08,33.11,38.063,0.01445,27454035,927183688.0,1.1370436864153064,33.42,SH.600570
SH.600570,N/A,2023-11-15 00:00:00,34.21,33.5,34.34,33.44,37.725,0.01266,24049048,813630374.0,-0.8875739644970331,33.8,SH.600570
SH.600570,N/A,2023-11-16 00:00:00,33.35,33.15,33.77,33.12,37.331,0.00829,15753323,526335592.0,-1.0447761194029892,33.5,SH.600570
SH.600570,N/A,2023-11-17 00:00:00,32.9,32.5,33.41,32.35,36.599,0.01583,30080536,981785919.0,-1.960784313725486,33.15,SH.600570
SH.600570,N/A,2023-11-20 00:00:00,32.5,32.76,33.1,32.1,36.891,0.01251,23775974,774430652.0,0.7999999999999939,32.5,SH.600570
SH.600570,N/A,2023-11-21 00:00:00,32.88,32.45,33.04,32.32,36.542,0.00842,16002672,523142480.0,-0.9462759462759316,32.76,SH.600570
SH.600570,N/A,2023-11-22 00:00:00,32.3,31.96,32.66,31.88,35.99,0.00741,14084251,452614634.0,-1.510015408320499,32.45,SH.600570
SH.600570,N/A,2023-11-23 00:00:00,31.82,31.84,31.98,31.21,35.855,0.0087,16521114,522071776.0,-0.37546933667084165,31.96,SH.600570
SH.600570,N/A,2023-11-24 00:00:00,31.85,31.13,31.85,31.07,35.056,0.00796,15131781,473245682.0,-2.2298994974874398,31.84,SH.600570
SH.600570,N/A,2023-11-27 00:00:00,31.05,30.8,31.19,30.61,34.684,0.00671,12743175,393216883.0,-1.0600706713780863,31.13,SH.600570
SH.600570,N/A,2023-11-28 00:00:00,30.79,30.84,31.03,30.52,34.729,0.00595,11308551,348232778.0,0.12987012987012708,30.8,SH.600570
SH.600570,N/A,2023-11-29 00:00:00,30.84,30.35,30.98,30.3,34.177,0.00705,13396144,409336082.0,-1.58884565499351,30.84,SH.600570
SH.600570,N/A,2023-11-30 00:00:00,30.31,30.03,30.5,29.84,33.817,0.00703,13359883,402284888.0,-1.0543657331136747,30.35,SH.600570
SH.600570,N/A,2023-12-01 00:00:00,30.02,30.76,30.92,29.94,34.639,0.00983,18677952,567871098.0,2.430902430902432,30.03,SH.600570
SH.600570,N/A,2023-12-04 00:00:00,30.61,30.58,30.86,30.41,34.436,0.00899,17071708,522299785.0,-0.5851755526658103,30.76,SH.600570
SH.600570,N/A,2023-12-05 00:00:00,30.49,29.39,30.5,29.39,33.096,0.01257,23884797,711773352.0,-3.8914323086984886,30.58,SH.600570
SH.600570,N/A,2023-12-06 00:00:00,29.4,29.14,29.5,28.73,32.815,0.0135,25641271,746778043.0,-0.8506294658046955,29.39,SH.600570
SH.600570,N/A,2023-12-07 00:00:00,29.1,29.14,29.37,28.7,32.815,0.01056,20065763,582770991.0,0.0,29.14,SH.600570
SH.600570,N/A,2023-12-08 00:00:00,29.07,29.46,29.74,29.04,33.175,0.01175,22322371,657451683.0,1.098146877144819,29.14,SH.600570
SZ.002281,N/A,2023-08-30 00:00:00,27.4,27.85,28.31,27.1,41.259,0.03077,20951706,582843686.16,1.3464337700145597,27.48,SZ.002281
SZ.002281,N/A,2023-08-31 00:00:00,27.61,28.03,28.17,27.33,41.525,0.02971,20226962,564184169.13,0.6463195691202862,27.85,SZ.002281
SZ.002281,N/A,2023-09-01 00:00:00,27.79,27.41,28.07,27.29,40.607,0.01787,12163622,335362710.62,-2.211915804495187,28.03,SZ.002281
SZ.002281,N/A,2023-09-04 00:00:00,27.6,28.16,28.41,27.35,41.718,0.02944,20044171,558700430.09,2.7362276541408246,27.41,SZ.002281
SZ.002281,N/A,2023-09-05 00:00:00,28.16,27.73,28.16,27.4,41.081,0.02293,15608550,432819708.22,-1.5269886363636354,28.16,SZ.002281
SZ.002281,N/A,2023-09-06 00:00:00,27.6,27.95,27.99,27.21,41.407,0.02207,15028196,415198299.25,0.7933645870897904,27.73,SZ.002281
SZ.002281,N/A,2023-09-07 00:00:00,27.85,27.35,28.07,27.27,40.518,0.02295,15621559,430116824.1,-2.146690518783535,27.95,SZ.002281
SZ.002281,N/A,2023-09-08 00:00:00,27.2,27.19,27.45,26.76,40.281,0.01641,11169357,303285370.86,-0.585009140767825,27.35,SZ.002281
SZ.002281,N/A,2023-09-11 00:00:00,27.29,28.95,29.44,27.17,42.888,0.06127,41713889,1188117548.47,6.472968002942251,27.19,SZ.002281
SZ.002281,N/A,2023-09-12 00:00:00,28.8,31.85,31.85,28.55,47.185,0.07384,50268337,1555512426.63,10.017271157167539,28.95,SZ.002281
SZ.002281,N/A,2023-09-13 00:00:00,32.0,31.8,33.48,31.62,47.111,0.13215,89968230,2913049374.86,-0.15698587127158778,31.85,SZ.002281
SZ.002281,N/A,2023-09-14 00:00:00,31.29,32.24,33.38,31.26,47.762,0.0956,65086202,2103551615.39,1.3836477987421425,31.8,SZ.002281
SZ.002281,N/A,2023-09-15 00:00:00,31.64,30.06,32.12,29.86,44.533,0.08699,59222129,1826307508.94,-6.761786600496287,32.24,SZ.002281
SZ.002281,N/A,2023-09-18 00:00:00,30.18,30.13,31.35,29.9,44.637,0.05519,37574970,1142961877.59,0.23286759813706015,30.06,SZ.002281
SZ.002281,N/A,2023-09-19 00:00:00,29.5,28.19,29.65,27.31,41.762,0.06317,43006645,1219454748.62,-6.438765350149346,30.13,SZ.002281
SZ.002281,N/A,2023-09-20 00:00:00,28.09,28.74,29.98,28.02,42.577,0.06478,44105736,1284671787.52,1.9510464703795571,28.19,SZ.002281
SZ.002281,N/A,2023-09-21 00:00:00,28.32,28.38,29.37,28.16,42.044,0.04786,32587311,936033235.77,-1.2526096033402905,28.74,SZ.002281
SZ.002281,N/A,2023-09-22 00:00:00,28.01,31.22,31.22,27.95,46.251,0.05429,36959296,1105453945.67,10.007047216349543,28.38,SZ.002281
SZ.002281,N/A,2023-09-25 00:00:00,32.5,33.08,34.3,32.25,49.007,0.15564,105965937,3512076373.35,5.9577194106342075,31.22,SZ.002281
SZ.002281,N/A,2023-09-26 00:00:00,33.15,32.41,33.61,31.99,48.014,0.10203,69464629,2272872437.09,-2.025392986698917,33.08,SZ.002281
SZ.002281,N/A,2023-09-27 00:00:00,31.93,32.03,32.95,31.68,47.451,0.06701,45618959,1472366861.22,-1.1724776303609856,32.41,SZ.002281
SZ.002281,N/A,2023-09-28 00:00:00,32.23,32.26,32.65,31.48,47.792,0.07164,48775987,1571778060.0,0.7180768029971804,32.03,SZ.002281
SZ.002281,N/A,2023-10-09 00:00:00,33.8,34.07,35.0,33.1,50.474,0.12587,85694558,2921851449.42,5.610663360198395,32.26,SZ.002281
SZ.002281,N/A,2023-10-10 00:00:00,34.07,33.72,34.6,33.4,49.955,0.07676,52262792,1770154619.67,-1.0272967420017651,34.07,SZ.002281
SZ.002281,N/A,2023-10-11 00:00:00,33.37,33.4,34.36,33.01,49.481,0.06318,43011052,1446083712.13,-0.9489916963226581,33.72,SZ.002281
SZ.002281,N/A,2023-10-12 00:00:00,33.55,32.86,33.76,32.55,48.681,0.04816,32789567,1079786343.62,-1.616766467065866,33.4,SZ.002281
SZ.002281,N/A,2023-10-13 00:00:00,32.5,32.02,32.82,31.96,47.437,0.04763,32425573,1046685416.2,-2.5562994522215345,32.86,SZ.002281
SZ.002281,N/A,2023-10-16 00:00:00,32.03,32.34,33.38,31.93,47.911,0.05852,39839577,1298555907.43,0.9993753903810126,32.02,SZ.002281
SZ.002281,N/A,2023-10-17 00:00:00,32.34,31.74,32.41,30.88,47.022,0.04602,31329909,987425983.24,-1.855287569573299,32.34,SZ.002281
SZ.002281,N/A,2023-10-18 00:00:00,31.06,30.73,31.37,29.52,45.525,0.04459,30358914,929079410.93,-3.1821045998739703,31.74,SZ.002281
SZ.002281,N/A,2023-10-19 00:00:00,30.34,29.99,30.97,29.9,44.429,0.03813,25962889,788541979.25,-2.4080702896192707,30.73,SZ.002281
SZ.002281,N/A,2023-10-20 00:00:00,29.4,28.15,30.15,28.08,41.703,0.05186,35308485,1016615333.38,-6.135378459486495,29.99,SZ.002281
SZ.002281,N/A,2023-10-23 00:00:00,27.73,26.61,28.28,26.3,39.422,0.04173,28709328,776330216.69,-5.470692717584367,28.15,SZ.002281
SZ.002281,N/A,2023-10-24 00:00:00,26.87,27.19,27.96,26.71,40.281,0.04326,29758117,815053482.33,2.179631717399481,26.61,SZ.002281
SZ.002281,N/A,2023-10-25 00:00:00,27.39,26.76,27.94,26.57,39.644,0.04835,33261834,906811106.11,-1.581463773446119,27.19,SZ.002281
SZ.002281,N/A,2023-10-26 00:00:00,26.32,29.44,29.44,26.0,43.614,0.1012,69619465,1997752951.44,10.014947683109117,26.76,SZ.002281
SZ.002281,N/A,2023-10-27 00:00:00,29.44,28.79,29.45,28.62,42.651,0.07277,50062340,1448079265.03,-2.2078804347826155,29.44,SZ.002281
SZ.002281,N/A,2023-10-30 00:00:00,28.28,28.45,28.59,27.81,42.148,0.04858,33419462,943595903.33,-1.1809656130600898,28.79,SZ.002281
SZ.002281,N/A,2023-10-31 00:00:00,28.45,26.86,28.45,26.5,40.209,0.07976,60284242,1630256515.2,-5.588752196836555,28.45,SZ.002281
SZ.002281,N/A,2023-11-01 00:00:00,26.8,27.23,28.09,26.41,40.763,0.07188,54327461,1473390795.1,1.377513030528671,26.86,SZ.002281
SZ.002281,N/A,2023-11-02 00:00:00,28.1,26.76,28.45,26.65,40.059,0.06318,47747393,1309157787.78,-1.7260374586852694,27.23,SZ.002281
SZ.002281,N/A,2023-11-03 00:00:00,26.52,27.23,27.93,26.51,40.763,0.05966,45092460,1235014032.93,1.7563527653213709,26.76,SZ.002281
SZ.002281,N/A,2023-11-06 00:00:00,27.31,28.1,28.45,27.31,42.065,0.06171,46635960,1306262683.37,3.195005508630191,27.23,SZ.002281
SZ.002281,N/A,2023-11-07 00:00:00,28.0,29.85,30.37,27.7,44.685,0.10281,77705153,2253064010.85,6.227758007117437,28.1,SZ.002281
