code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close,symbol
SZ.002281,N/A,2023-11-08 00:00:00,29.79,30.12,30.2,29.07,45.089,0.08441,63793486,1892916411.34,0.9045226130653252,29.85,SZ.002281
SZ.002281,N/A,2023-11-09 00:00:00,29.97,29.69,30.65,29.31,44.446,0.0589,44517351,1330490388.4,-1.4276228419654706,30.12,SZ.002281
SZ.002281,N/A,2023-11-10 00:00:00,29.46,29.29,30.14,29.19,43.847,0.03819,28859670,851292612.43,-1.3472549680027015,29.69,SZ.002281
SZ.002281,N/A,2023-11-13 00:00:00,29.7,29.83,30.16,29.51,44.655,0.05321,40217296,1200315073.23,1.8436326391259787,29.29,SZ.002281
SZ.002281,N/A,2023-11-14 00:00:00,29.7,29.8,30.05,29.5,44.61,0.04129,31205694,928845021.12,-0.10056989607776597,29.83,SZ.002281
SZ.002281,N/A,2023-11-15 00:00:00,30.09,29.64,30.2,29.25,44.371,0.04102,31003768,917542803.59,-0.5369127516778528,29.8,SZ.002281
SZ.002281,N/A,2023-11-16 00:00:00,29.31,28.77,29.54,28.77,43.068,0.03777,28543485,831491594.14,-2.9352226720647807,29.64,SZ.002281
SZ.002281,N/A,2023-11-17 00:00:00,28.69,29.63,29.75,28.66,44.356,0.04719,35662681,1042369078.32,2.989224887035104,28.77,SZ.002281
SZ.002281,N/A,2023-11-20 00:00:00,29.43,29.23,29.59,28.94,43.757,0.03598,27196209,795401903.4,-1.34998312521093,29.63,SZ.002281
SZ.002281,N/A,2023-11-21 00:00:00,29.34,29.57,30.15,29.12,44.266,0.05779,43676765,1294251883.22,1.1631885049606563,29.23,SZ.002281
SZ.002281,N/A,2023-11-22 00:00:00,29.24,27.82,29.24,27.82,41.646,0.05484,41450138,1177827258.83,-5.918160297598918,29.57,SZ.002281
SZ.002281,N/A,2023-11-23 00:00:00,27.7,27.96,28.08,27.53,41.856,0.02544,19227985,535310900.14,0.503235082674337,27.82,SZ.002281
SZ.002281,N/A,2023-11-24 00:00:00,28.0,27.05,28.05,26.85,40.494,0.03044,23005355,627367476.15,-3.2546494992846924,27.96,SZ.002281
SZ.002281,N/A,2023-11-27 00:00:00,26.88,27.32,27.68,26.8,40.959,0.02878,21748596,593217764.3,0.9981515711645086,27.05,SZ.002281
SZ.002281,N/A,2023-11-28 00:00:00,27.32,27.14,27.33,26.79,40.689,0.02033,15361527,415411931.67,-0.6588579795021952,27.32,SZ.002281
SZ.002281,N/A,2023-11-29 00:00:00,27.2,27.03,27.47,26.94,40.524,0.02233,16875465,458864189.39,-0.4053058216654364,27.14,SZ.002281
SZ.002281,N/A,2023-11-30 00:00:00,26.85,27.34,27.34,26.64,40.989,0.02481,18752747,506263731.81,1.1468738438771686,27.03,SZ.002281
SZ.002281,N/A,2023-12-01 00:00:00,27.4,30.07,30.07,27.3,45.082,0.13826,104489896,3068723816.33,9.985369422092175,27.34,SZ.002281
SZ.002281,N/A,2023-12-04 00:00:00,30.5,31.21,32.1,29.88,46.791,0.14587,110247317,3412619201.64,3.7911539740605273,30.07,SZ.002281
SZ.002281,N/A,2023-12-05 00:00:00,31.16,29.61,31.39,29.6,44.392,0.07987,60363187,1830370161.69,-5.1265619993591836,31.21,SZ.002281
SZ.002281,N/A,2023-12-06 00:00:00,29.5,29.46,30.02,28.98,44.167,0.05472,41354596,1219030876.63,-0.506585612968587,29.61,SZ.002281
SZ.002281,N/A,2023-12-07 00:00:00,29.36,29.65,30.12,29.36,44.452,0.07275,54979094,1639713692.5,0.6449422946367879,29.46,SZ.002281
SZ.002281,N/A,2023-12-08 00:00:00,29.9,31.74,32.6,29.68,47.586,0.13125,99195497,3102476816.16,7.048903878583474,29.65,SZ.002281
HK.07552,N/A,2023-08-30 00:00:00,5.3,5.61,5.65,5.3,0.0,0.38212,95453900,523127683.0,1.7225747960108913,5.515,HK.07552
HK.07552,N/A,2023-08-31 00:00:00,5.55,5.655,5.72,5.425,0.0,0.40725,101730200,566739976.0,0.8021390374331537,5.61,HK.07552
HK.07552,N/A,2023-09-04 00:00:00,5.445,5.34,5.51,5.305,0.0,0.4884,131771400,708936568.0,-5.570291777188335,5.655,HK.07552
HK.07552,N/A,2023-09-05 00:00:00,5.395,5.615,5.625,5.39,0.0,0.40036,109298400,600375349.0,5.1498127340824045,5.34,HK.07552
HK.07552,N/A,2023-09-06 00:00:00,5.69,5.66,5.8,5.62,0.0,0.42518,116073500,662505223.0,0.8014247551202124,5.615,HK.07552
HK.07552,N/A,2023-09-07 00:00:00,5.66,5.87,5.9,5.66,0.0,0.40538,116991600,681677495.0,3.710247349823321,5.66,HK.07552
HK.07552,N/A,2023-09-11 00:00:00,6.115,5.905,6.185,5.82,0.0,0.40155,115886300,697848909.0,0.5962521294718933,5.87,HK.07552
HK.07552,N/A,2023-09-12 00:00:00,5.98,5.965,6.06,5.815,0.0,0.29807,86022400,511187702.0,1.016088060965277,5.905,HK.07552
HK.07552,N/A,2023-09-13 00:00:00,5.87,6.03,6.075,5.85,0.0,0.18327,52891100,317144724.0,1.0896898575021021,5.965,HK.07552
HK.07552,N/A,2023-09-14 00:00:00,5.96,5.96,6.065,5.885,0.0,0.21045,58716700,350625985.0,-1.1608623548922103,6.03,HK.07552
HK.07552,N/A,2023-09-15 00:00:00,5.9,5.92,6.05,5.755,0.0,0.32925,91859500,538243670.0,-0.671140939597316,5.96,HK.07552
HK.07552,N/A,2023-09-18 00:00:00,6.05,6.185,6.185,5.965,0.0,0.26565,74115500,450375355.0,4.4763513513513455,5.92,HK.07552
HK.07552,N/A,2023-09-19 00:00:00,6.14,6.2,6.315,6.135,0.0,0.31787,88686400,553296363.0,0.2425222312045363,6.185,HK.07552
HK.07552,N/A,2023-09-20 00:00:00,6.27,6.39,6.435,6.255,0.0,0.26903,75060200,476336975.0,3.06451612903225,6.2,HK.07552
HK.07552,N/A,2023-09-21 00:00:00,6.46,6.64,6.7,6.46,0.0,0.33589,79874200,528553463.0,3.912363067292645,6.39,HK.07552
HK.07552,N/A,2023-09-22 00:00:00,6.74,6.13,6.74,6.12,0.0,0.64239,152761400,981940012.0,-7.680722891566262,6.64,HK.07552
HK.07552,N/A,2023-09-25 00:00:00,6.19,6.485,6.5,6.19,0.0,0.29166,63057100,402791064.0,5.791190864600333,6.13,HK.07552
HK.07552,N/A,2023-09-26 00:00:00,6.505,6.695,6.77,6.47,0.0,0.5146,111256700,737593636.0,3.238242097147262,6.485,HK.07552
HK.07552,N/A,2023-09-27 00:00:00,6.675,6.65,6.69,6.455,0.0,0.40516,95213600,626088829.0,-0.6721433905899915,6.695,HK.07552
HK.07552,N/A,2023-09-28 00:00:00,6.68,6.83,6.895,6.61,0.0,0.20909,45373500,308473693.0,2.7067669172932285,6.65,HK.07552
HK.07552,N/A,2023-09-29 00:00:00,6.695,6.33,6.72,6.195,0.0,0.46996,98785200,632723434.0,-7.320644216691069,6.83,HK.07552
HK.07552,N/A,2023-10-03 00:00:00,6.51,6.685,6.75,6.51,0.0,0.32994,67901300,452759039.0,5.608214849921004,6.33,HK.07552
HK.07552,N/A,2023-10-04 00:00:00,6.73,6.9,6.96,6.725,0.0,0.28974,59628700,409434953.0,3.216155572176526,6.685,HK.07552
HK.07552,N/A,2023-10-05 00:00:00,6.8,6.89,6.905,6.695,0.0,0.19075,37424800,254058317.0,-0.14492753623189383,6.9,HK.07552
HK.07552,N/A,2023-10-06 00:00:00,6.71,6.655,6.75,6.555,0.0,0.38556,75646400,502273887.0,-3.410740203193025,6.89,HK.07552
HK.07552,N/A,2023-10-09 00:00:00,6.615,6.65,6.73,6.515,0.0,0.21361,41909500,277776874.0,-0.07513148009015617,6.655,HK.07552
HK.07552,N/A,2023-10-10 00:00:00,6.5,6.45,6.5,6.255,0.0,0.45283,88846200,567414898.0,-3.0075187969924837,6.65,HK.07552
HK.07552,N/A,2023-10-11 00:00:00,6.19,6.18,6.255,6.1,0.0,0.48904,95948800,592891933.0,-4.1860465116279135,6.45,HK.07552
HK.07552,N/A,2023-10-12 00:00:00,5.945,5.99,6.035,5.92,0.0,0.37251,73086800,437405526.0,-3.074433656957921,6.18,HK.07552
HK.07552,N/A,2023-10-13 00:00:00,6.33,6.43,6.44,6.235,0.0,0.37419,78204900,494375134.0,7.345575959933213,5.99,HK.07552
HK.07552,N/A,2023-10-16 00:00:00,6.44,6.655,6.695,6.385,0.0,0.21992,46226700,303986321.0,3.4992223950233368,6.43,HK.07552
HK.07552,N/A,2023-10-17 00:00:00,6.48,6.555,6.65,6.48,0.0,0.21466,45636797,299407506.0,-1.5026296018031635,6.655,HK.07552
HK.07552,N/A,2023-10-18 00:00:00,6.64,6.755,6.79,6.605,0.0,0.31026,65960660,442459369.0,3.0511060259344043,6.555,HK.07552
HK.07552,N/A,2023-10-19 00:00:00,6.99,7.05,7.065,6.925,0.0,0.28177,59905000,420041246.0,4.367135455218356,6.755,HK.07552
HK.07552,N/A,2023-10-20 00:00:00,7.175,7.19,7.195,7.005,0.0,0.27403,57053843,405362122.0,1.9858156028368874,7.05,HK.07552
HK.07552,N/A,2023-10-24 00:00:00,7.26,7.33,7.475,7.135,0.0,0.33139,65416900,476813465.0,1.947148817802499,7.19,HK.07552
HK.07552,N/A,2023-10-25 00:00:00,6.73,7.035,7.155,6.635,0.0,0.56798,107802000,738711532.0,-4.024556616643928,7.33,HK.07552
HK.07552,N/A,2023-10-26 00:00:00,7.11,6.995,7.165,6.885,0.0,0.47255,82886000,584116197.0,-0.5685856432125094,7.035,HK.07552
HK.07552,N/A,2023-10-27 00:00:00,6.88,6.63,6.98,6.555,0.0,0.69655,122174000,820926527.0,-5.218012866333098,6.995,HK.07552
HK.07552,N/A,2023-10-30 00:00:00,6.775,6.48,6.78,6.48,0.0,0.53836,94428000,621959736.0,-2.262443438914019,6.63,HK.07552
HK.07552,N/A,2023-10-31 00:00:00,6.52,6.78,6.835,6.52,0.0,0.48214,84566600,569171014.0,4.629629629629626,6.48,HK.07552
HK.07552,N/A,2023-11-01 00:00:00,6.78,6.82,6.965,6.715,0.0,0.31538,62635400,429008151.0,0.5899705014749268,6.78,HK.07552
HK.07552,N/A,2023-11-02 00:00:00,6.6,6.62,6.675,6.38,0.0,0.40926,87990600,573661543.0,-2.9325513196480966,6.82,HK.07552
HK.07552,N/A,2023-11-03 00:00:00,6.42,6.16,6.51,6.145,0.0,0.63247,135980800,855825581.0,-6.948640483383685,6.62,HK.07552
HK.07552,N/A,2023-11-06 00:00:00,5.92,5.68,5.92,5.655,0.0,0.65983,141863500,814762241.0,-7.792207792207799,6.16,HK.07552
HK.07552,N/A,2023-11-07 00:00:00,5.8,5.815,5.86,5.69,0.0,0.59848,128673900,745596386.0,2.376760563380294,5.68,HK.07552
HK.07552,N/A,2023-11-08 00:00:00,5.815,5.9,5.935,5.69,0.0,0.41854,91659300,533516957.0,1.4617368873602745,5.815,HK.07552
HK.07552,N/A,2023-11-09 00:00:00,5.78,5.87,5.945,5.745,0.0,0.24482,69674700,408241991.0,-0.5084745762711906,5.9,HK.07552
HK.07552,N/A,2023-11-10 00:00:00,6.08,6.285,6.295,6.08,0.0,0.2913,82904600,514111110.0,7.0698466780238505,5.87,HK.07552
HK.07552,N/A,2023-11-13 00:00:00,6.19,5.99,6.28,5.955,0.0,0.26157,74443300,456330178.0,-4.693715194908512,6.285,HK.07552
HK.07552,N/A,2023-11-14 00:00:00,5.935,6.07,6.125,5.905,0.0,0.21918,55628200,335680748.0,1.335559265442405,5.99,HK.07552
HK.07552,N/A,2023-11-15 00:00:00,5.655,5.55,5.82,5.545,0.0,0.51744,128221300,727921294.0,-8.566721581548608,6.07,HK.07552
HK.07552,N/A,2023-11-16 00:00:00,5.48,5.755,5.855,5.48,0.0,0.53473,132506100,756964815.0,3.693693693693695,5.55,HK.07552
HK.07552,N/A,2023-11-17 00:00:00,6.0,5.95,6.03,5.855,0.0,0.43726,108352100,645386223.0,3.388357949609041,5.755,HK.07552
HK.07552,N/A,2023-11-20 00:00:00,5.85,5.665,5.89,5.655,0.0,0.36285,100074800,574735010.0,-4.789915966386557,5.95,HK.07552
HK.07552,N/A,2023-11-21 00:00:00,5.52,5.795,5.825,5.45,0.0,0.44747,118042200,663219542.0,2.29479258605472,5.665,HK.07552
HK.07552,N/A,2023-11-22 00:00:00,5.79,5.805,5.875,5.695,0.0,0.40143,105897700,614126073.0,0.17256255392579442,5.795,HK.07552
HK.07552,N/A,2023-11-23 00:00:00,5.825,5.56,5.835,5.54,0.0,0.45957,121234000,690127510.0,-4.220499569336781,5.805,HK.07552
HK.07552,N/A,2023-11-24 00:00:00,5.65,5.8,5.82,5.65,0.0,0.29569,79304000,455788689.0,4.316546762589932,5.56,HK.07552
HK.07552,N/A,2023-11-27 00:00:00,5.74,5.8,5.955,5.73,0.0,0.33012,88538700,518536559.0,0.0,5.8,HK.07552
HK.07552,N/A,2023-11-28 00:00:00,5.78,5.875,5.935,5.76,0.0,0.28452,79835100,466786899.0,1.2931034482758652,5.8,HK.07552
HK.07552,N/A,2023-11-29 00:00:00,5.855,6.15,6.225,5.855,0.0,0.36448,90754700,553011543.0,4.6808510638297935,5.875,HK.07552
HK.07552,N/A,2023-11-30 00:00:00,6.18,6.185,6.335,6.12,0.0,0.3038,75645100,471872770.0,0.5691056910568983,6.15,HK.07552
HK.07552,N/A,2023-12-01 00:00:00,6.235,6.42,6.445,6.235,0.0,0.33784,76285000,484471903.0,3.7995149555375964,6.185,HK.07552
HK.07552,N/A,2023-12-04 00:00:00,6.41,6.65,6.7,6.36,0.0,0.27071,56470500,370126036.0,3.5825545171339632,6.42,HK.07552
HK.07552,N/A,2023-12-05 00:00:00,6.7,6.95,7.06,6.7,0.0,0.37771,75014000,519130808.0,4.5112781954887184,6.65,HK.07552
HK.07552,N/A,2023-12-06 00:00:00,6.845,6.7,6.99,6.575,0.0,0.40286,71951200,485253151.0,-3.597122302158273,6.95,HK.07552
HK.07552,N/A,2023-12-07 00:00:00,6.77,6.78,6.96,6.755,0.0,0.58517,100532500,690594773.0,1.1940298507462697,6.7,HK.07552
HK.07552,N/A,2023-12-08 00:00:00,6.76,6.83,6.95,6.68,0.0,0.33882,55091900,376255281.0,0.7374631268436552,6.78,HK.07552
HK.00700,N/A,2023-08-30 00:00:00,333.8,325.8,334.0,325.0,14.774,0.00159,15190035,4992667676.0,-1.0928961748633776,329.4,HK.00700
HK.00700,N/A,2023-08-31 00:00:00,331.0,325.0,331.8,322.0,14.737,0.0052,49737237,16198347014.0,-0.24554941682013853,325.8,HK.00700
HK.00700,N/A,2023-09-04 00:00:00,330.0,333.4,334.6,328.4,15.118,0.00322,30748869,10160809676.0,2.5846153846153777,325.0,HK.00700
HK.00700,N/A,2023-09-05 00:00:00,332.0,329.0,335.0,327.4,14.919,0.00139,13250752,4370874310.0,-1.3197360527894353,333.4,HK.00700
HK.00700,N/A,2023-09-06 00:00:00,329.0,327.6,329.0,323.2,14.855,0.00173,16488562,5381303850.0,-0.4255319148936101,329.0,HK.00700
HK.00700,N/A,2023-09-07 00:00:00,326.6,321.6,327.2,320.2,14.583,0.00175,16724228,5391223905.0,-1.8315018315018312,327.6,HK.00700
HK.00700,N/A,2023-09-11 00:00:00,315.4,324.0,325.4,315.4,14.692,0.00197,18808064,6040944631.0,0.7462686567164107,321.6,HK.00700
HK.00700,N/A,2023-09-12 00:00:00,328.0,322.0,328.0,319.8,14.601,0.00109,10399333,3355116160.0,-0.6172839506172839,324.0,HK.00700
HK.00700,N/A,2023-09-13 00:00:00,326.0,320.2,326.0,319.0,14.52,0.00112,10662703,3421558267.0,-0.5590062111801277,322.0,HK.00700
HK.00700,N/A,2023-09-14 00:00:00,322.4,319.8,322.6,318.4,14.502,0.00106,10153112,3249440578.0,-0.12492192379761939,320.2,HK.00700
HK.00700,N/A,2023-09-15 00:00:00,320.0,317.2,321.8,317.0,14.384,0.00201,19218155,6120466277.0,-0.8130081300813078,319.8,HK.00700
HK.00700,N/A,2023-09-18 00:00:00,317.2,312.2,319.0,312.2,14.157,0.00154,14736625,4644323052.0,-1.5762925598991173,317.2,HK.00700
HK.00700,N/A,2023-09-19 00:00:00,312.8,312.4,314.8,308.8,14.166,0.00163,15579978,4858993927.0,0.06406149903907388,312.2,HK.00700
HK.00700,N/A,2023-09-20 00:00:00,312.6,309.2,312.6,308.0,14.021,0.00143,13663748,4232881515.0,-1.0243277848911616,312.4,HK.00700
HK.00700,N/A,2023-09-21 00:00:00,306.8,303.0,308.4,302.0,13.74,0.002,19116385,5800506675.0,-2.005174644243205,309.2,HK.00700
HK.00700,N/A,2023-09-22 00:00:00,302.0,313.6,314.0,300.2,14.22,0.00222,21236877,6532964150.0,3.498349834983506,303.0,HK.00700
HK.00700,N/A,2023-09-25 00:00:00,311.4,304.4,311.6,303.2,13.803,0.00192,18307015,5598702553.0,-2.9336734693877693,313.6,HK.00700
HK.00700,N/A,2023-09-26 00:00:00,301.0,300.0,303.6,298.2,13.604,0.00167,15924558,4792868840.0,-1.4454664914585997,304.4,HK.00700
HK.00700,N/A,2023-09-27 00:00:00,298.0,302.0,304.2,298.0,13.694,0.00149,14203461,4279249839.0,0.6666666666666667,300.0,HK.00700
HK.00700,N/A,2023-09-28 00:00:00,301.8,297.4,302.6,296.4,13.486,0.00163,15604031,4656643911.0,-1.5231788079470274,302.0,HK.00700
HK.00700,N/A,2023-09-29 00:00:00,297.6,306.2,308.4,297.2,13.885,0.00118,11252646,3427495227.0,2.9589778076664466,297.4,HK.00700
HK.00700,N/A,2023-10-03 00:00:00,302.0,300.6,302.0,296.4,13.59,0.00159,15122710,4529560053.0,-1.8288700195950247,306.2,HK.00700
HK.00700,N/A,2023-10-04 00:00:00,299.8,297.6,300.0,295.4,13.455,0.00115,10942209,3255192428.0,-0.998003992015968,300.6,HK.00700
HK.00700,N/A,2023-10-05 00:00:00,299.8,299.8,303.6,298.6,13.554,0.00113,10801914,3248496149.0,0.7392473118279531,297.6,HK.00700
HK.00700,N/A,2023-10-06 00:00:00,303.8,305.2,307.4,301.8,13.798,0.00116,11076858,3377586513.0,1.8012008005336815,299.8,HK.00700
HK.00700,N/A,2023-10-09 00:00:00,305.4,307.0,308.8,302.0,13.88,0.0012,11396304,3494379463.0,0.5897771952817862,305.2,HK.00700
HK.00700,N/A,2023-10-10 00:00:00,308.0,308.2,314.8,306.0,13.934,0.00173,16445252,5092537962.0,0.39087947882735785,307.0,HK.00700
HK.00700,N/A,2023-10-11 00:00:00,314.0,311.0,314.6,310.4,14.06,0.00172,16424531,5127315924.0,0.9085009733939038,308.2,HK.00700
HK.00700,N/A,2023-10-12 00:00:00,316.6,316.6,317.2,314.8,14.314,0.00141,13451541,4253651016.0,1.8006430868167274,311.0,HK.00700
HK.00700,N/A,2023-10-13 00:00:00,312.8,306.8,313.0,305.4,13.871,0.0014,13367440,4126234792.0,-3.095388502842707,316.6,HK.00700
HK.00700,N/A,2023-10-16 00:00:00,308.8,301.2,308.8,300.2,13.617,0.00131,12452816,3763941347.0,-1.825293350717087,306.8,HK.00700
HK.00700,N/A,2023-10-17 00:00:00,304.6,302.2,304.6,300.0,13.663,0.00097,9202480,2778330474.0,0.33200531208499334,301.2,HK.00700
HK.00700,N/A,2023-10-18 00:00:00,300.2,300.0,301.6,297.4,13.563,0.00126,12001017,3597465826.0,-0.7279947054930472,302.2,HK.00700
HK.00700,N/A,2023-10-19 00:00:00,295.4,291.2,297.6,291.2,13.165,0.00181,17216427,5071175711.0,-2.933333333333337,300.0,HK.00700
HK.00700,N/A,2023-10-20 00:00:00,287.4,289.0,290.2,286.2,13.066,0.00202,19212180,5532516610.0,-0.7554945054945016,291.2,HK.00700
HK.00700,N/A,2023-10-24 00:00:00,287.0,283.0,289.8,282.6,12.795,0.00227,21619960,6162879368.0,-2.0761245674740483,289.0,HK.00700
HK.00700,N/A,2023-10-25 00:00:00,292.4,287.8,296.4,285.2,13.012,0.00184,17506229,5096837025.0,1.696113074204951,283.0,HK.00700
HK.00700,N/A,2023-10-26 00:00:00,286.8,287.6,290.2,283.0,13.002,0.0012,11446711,3278486902.0,-0.0694927032661531,287.8,HK.00700
HK.00700,N/A,2023-10-27 00:00:00,287.6,292.8,294.6,287.0,13.238,0.00173,16455031,4795573277.0,1.8080667593880348,287.6,HK.00700
HK.00700,N/A,2023-10-30 00:00:00,291.6,295.4,297.8,290.8,13.355,0.00151,14357754,4228011953.0,0.8879781420764911,292.8,HK.00700
HK.00700,N/A,2023-10-31 00:00:00,295.4,289.2,295.4,288.0,13.075,0.00144,13727382,3984600481.0,-2.098849018280294,295.4,HK.00700
HK.00700,N/A,2023-11-01 00:00:00,288.8,287.0,290.0,284.4,12.975,0.00116,11006036,3157915344.0,-0.760719225449512,289.2,HK.00700
HK.00700,N/A,2023-11-02 00:00:00,290.0,288.6,294.2,286.8,13.048,0.0011,10477412,3037345195.0,0.5574912891986141,287.0,HK.00700
HK.00700,N/A,2023-11-03 00:00:00,292.2,302.6,304.2,291.4,13.681,0.00226,21575201,6455647414.0,4.85100485100485,288.6,HK.00700
HK.00700,N/A,2023-11-06 00:00:00,309.8,312.6,314.2,307.2,14.133,0.00282,26863379,8358214297.0,3.304692663582286,302.6,HK.00700
HK.00700,N/A,2023-11-07 00:00:00,312.6,308.6,314.0,306.2,13.923,0.00141,13397743,4143070769.0,-1.2795905310300704,312.6,HK.00700
HK.00700,N/A,2023-11-08 00:00:00,309.4,308.4,314.6,307.4,13.914,0.00135,12879809,4001595292.0,-0.06480881399871856,308.6,HK.00700
HK.00700,N/A,2023-11-09 00:00:00,305.0,306.8,308.8,305.0,13.842,0.00108,10272208,3148081937.0,-0.5188067444876673,308.4,HK.00700
HK.00700,N/A,2023-11-10 00:00:00,304.6,302.8,304.6,301.2,13.661,0.00104,9871831,2987541086.0,-1.3037809647979137,306.8,HK.00700
HK.00700,N/A,2023-11-13 00:00:00,302.2,309.8,311.8,300.2,13.977,0.00143,13586029,4154169988.0,2.3117569352708056,302.8,HK.00700
HK.00700,N/A,2023-11-14 00:00:00,311.8,307.8,312.0,305.6,13.887,0.00131,12477388,3842261223.0,-0.6455777921239509,309.8,HK.00700
HK.00700,N/A,2023-11-15 00:00:00,316.6,322.6,323.6,314.0,14.555,0.00341,32454690,10350836032.0,4.808317089018846,307.8,HK.00700
HK.00700,N/A,2023-11-16 00:00:00,330.0,324.8,330.0,316.2,14.654,0.00371,35296026,11408055349.0,0.6819590824550492,322.6,HK.00700
HK.00700,N/A,2023-11-17 00:00:00,323.6,315.2,323.6,313.2,14.221,0.00231,21970164,6964405195.0,-2.9556650246305485,324.8,HK.00700
HK.00700,N/A,2023-11-20 00:00:00,316.2,326.6,328.8,316.2,14.735,0.00292,27782719,9006002433.0,3.616751269035544,315.2,HK.00700
HK.00700,N/A,2023-11-21 00:00:00,330.4,324.8,332.6,323.6,14.654,0.00254,24188659,7943866990.0,-0.5511328842620977,326.6,HK.00700
HK.00700,N/A,2023-11-22 00:00:00,328.0,324.4,330.0,322.0,14.636,0.00149,14169841,4616781447.0,-0.1231527093596164,324.8,HK.00700
HK.00700,N/A,2023-11-23 00:00:00,326.6,329.2,329.6,323.6,14.853,0.00153,14531153,4757635404.0,1.479654747225651,324.4,HK.00700
HK.00700,N/A,2023-11-24 00:00:00,329.6,321.2,329.6,320.0,14.492,0.0016,15236522,4930730514.0,-2.4301336573511545,329.2,HK.00700
HK.00700,N/A,2023-11-27 00:00:00,325.0,322.8,325.0,318.0,14.564,0.00129,12232068,3932052873.0,0.49813200498132715,321.2,HK.00700
HK.00700,N/A,2023-11-28 00:00:00,324.4,319.6,324.4,317.0,14.42,0.00159,15153725,4845979129.0,-0.9913258983890918,322.8,HK.00700
HK.00700,N/A,2023-11-29 00:00:00,323.0,317.0,324.0,313.6,14.303,0.00177,16856744,5350805912.0,-0.8135168961201573,319.6,HK.00700
HK.00700,N/A,2023-11-30 00:00:00,317.4,327.0,327.0,317.0,14.754,0.00319,30308092,9825334888.0,3.1545741324921135,317.0,HK.00700
HK.00700,N/A,2023-12-01 00:00:00,324.8,319.0,325.8,319.0,14.393,0.00159,15149684,4879489488.0,-2.4464831804281344,327.0,HK.00700
HK.00700,N/A,2023-12-04 00:00:00,323.0,316.8,324.2,315.2,14.294,0.00157,14907238,4757921362.0,-0.6896551724137895,319.0,HK.00700
HK.00700,N/A,2023-12-05 00:00:00,321.0,308.8,321.0,305.0,13.933,0.0025,23730039,7365272819.0,-2.525252525252525,316.8,HK.00700
HK.00700,N/A,2023-12-06 00:00:00,306.6,311.6,314.8,302.4,14.059,0.00167,15896242,4923099459.0,0.9067357512953403,308.8,HK.00700
HK.00700,N/A,2023-12-07 00:00:00,309.0,307.8,311.2,304.0,13.888,0.00144,13703651,4202919809.0,-1.2195121951219547,311.6,HK.00700
HK.00700,N/A,2023-12-08 00:00:00,307.4,305.6,309.2,301.0,13.788,0.00175,16600566,5058680831.0,-0.7147498375568514,307.8,HK.00700
