code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
HK.00700,N/A,2023-08-30 00:00:00,333.8,325.8,334.0,325.0,14.774,0.00159,15190035,4992667676.0,-1.0928961748633776,329.4
HK.00700,N/A,2023-08-31 00:00:00,331.0,325.0,331.8,322.0,14.737,0.0052,49737237,16198347014.0,-0.24554941682013853,325.8
HK.00700,N/A,2023-09-04 00:00:00,330.0,333.4,334.6,328.4,15.118,0.00322,30748869,10160809676.0,2.5846153846153777,325.0
HK.00700,N/A,2023-09-05 00:00:00,332.0,329.0,335.0,327.4,14.919,0.00139,13250752,4370874310.0,-1.3197360527894353,333.4
HK.00700,N/A,2023-09-06 00:00:00,329.0,327.6,329.0,323.2,14.855,0.00173,16488562,5381303850.0,-0.4255319148936101,329.0
HK.00700,N/A,2023-09-07 00:00:00,326.6,321.6,327.2,320.2,14.583,0.00175,16724228,5391223905.0,-1.8315018315018312,327.6
HK.00700,N/A,2023-09-11 00:00:00,315.4,324.0,325.4,315.4,14.692,0.00197,18808064,6040944631.0,0.7462686567164107,321.6
HK.00700,N/A,2023-09-12 00:00:00,328.0,322.0,328.0,319.8,14.601,0.00109,10399333,3355116160.0,-0.6172839506172839,324.0
HK.00700,N/A,2023-09-13 00:00:00,326.0,320.2,326.0,319.0,14.52,0.00112,10662703,3421558267.0,-0.5590062111801277,322.0
HK.00700,N/A,2023-09-14 00:00:00,322.4,319.8,322.6,318.4,14.502,0.00106,10153112,3249440578.0,-0.12492192379761939,320.2
HK.00700,N/A,2023-09-15 00:00:00,320.0,317.2,321.8,317.0,14.384,0.00201,19218155,6120466277.0,-0.8130081300813078,319.8
HK.00700,N/A,2023-09-18 00:00:00,317.2,312.2,319.0,312.2,14.157,0.00154,14736625,4644323052.0,-1.5762925598991173,317.2
HK.00700,N/A,2023-09-19 00:00:00,312.8,312.4,314.8,308.8,14.166,0.00163,15579978,4858993927.0,0.06406149903907388,312.2
HK.00700,N/A,2023-09-20 00:00:00,312.6,309.2,312.6,308.0,14.021,0.00143,13663748,4232881515.0,-1.0243277848911616,312.4
HK.00700,N/A,2023-09-21 00:00:00,306.8,303.0,308.4,302.0,13.74,0.002,19116385,5800506675.0,-2.005174644243205,309.2
HK.00700,N/A,2023-09-22 00:00:00,302.0,313.6,314.0,300.2,14.22,0.00222,21236877,6532964150.0,3.498349834983506,303.0
HK.00700,N/A,2023-09-25 00:00:00,311.4,304.4,311.6,303.2,13.803,0.00192,18307015,5598702553.0,-2.9336734693877693,313.6
HK.00700,N/A,2023-09-26 00:00:00,301.0,300.0,303.6,298.2,13.604,0.00167,15924558,4792868840.0,-1.4454664914585997,304.4
HK.00700,N/A,2023-09-27 00:00:00,298.0,302.0,304.2,298.0,13.694,0.00149,14203461,4279249839.0,0.6666666666666667,300.0
HK.00700,N/A,2023-09-28 00:00:00,301.8,297.4,302.6,296.4,13.486,0.00163,15604031,4656643911.0,-1.5231788079470274,302.0
HK.00700,N/A,2023-09-29 00:00:00,297.6,306.2,308.4,297.2,13.885,0.00118,11252646,3427495227.0,2.9589778076664466,297.4
HK.00700,N/A,2023-10-03 00:00:00,302.0,300.6,302.0,296.4,13.59,0.00159,15122710,4529560053.0,-1.8288700195950247,306.2
HK.00700,N/A,2023-10-04 00:00:00,299.8,297.6,300.0,295.4,13.455,0.00115,10942209,3255192428.0,-0.998003992015968,300.6
HK.00700,N/A,2023-10-05 00:00:00,299.8,299.8,303.6,298.6,13.554,0.00113,10801914,3248496149.0,0.7392473118279531,297.6
HK.00700,N/A,2023-10-06 00:00:00,303.8,305.2,307.4,301.8,13.798,0.00116,11076858,3377586513.0,1.8012008005336815,299.8
HK.00700,N/A,2023-10-09 00:00:00,305.4,307.0,308.8,302.0,13.88,0.0012,11396304,3494379463.0,0.5897771952817862,305.2
HK.00700,N/A,2023-10-10 00:00:00,308.0,308.2,314.8,306.0,13.934,0.00173,16445252,5092537962.0,0.39087947882735785,307.0
HK.00700,N/A,2023-10-11 00:00:00,314.0,311.0,314.6,310.4,14.06,0.00172,16424531,5127315924.0,0.9085009733939038,308.2
HK.00700,N/A,2023-10-12 00:00:00,316.6,316.6,317.2,314.8,14.314,0.00141,13451541,4253651016.0,1.8006430868167274,311.0
HK.00700,N/A,2023-10-13 00:00:00,312.8,306.8,313.0,305.4,13.871,0.0014,13367440,4126234792.0,-3.095388502842707,316.6
HK.00700,N/A,2023-10-16 00:00:00,308.8,301.2,308.8,300.2,13.617,0.00131,12452816,3763941347.0,-1.825293350717087,306.8
HK.00700,N/A,2023-10-17 00:00:00,304.6,302.2,304.6,300.0,13.663,0.00097,9202480,2778330474.0,0.33200531208499334,301.2
HK.00700,N/A,2023-10-18 00:00:00,300.2,300.0,301.6,297.4,13.563,0.00126,12001017,3597465826.0,-0.7279947054930472,302.2
HK.00700,N/A,2023-10-19 00:00:00,295.4,291.2,297.6,291.2,13.165,0.00181,17216427,5071175711.0,-2.933333333333337,300.0
HK.00700,N/A,2023-10-20 00:00:00,287.4,289.0,290.2,286.2,13.066,0.00202,19212180,5532516610.0,-0.7554945054945016,291.2
HK.00700,N/A,2023-10-24 00:00:00,287.0,283.0,289.8,282.6,12.795,0.00227,21619960,6162879368.0,-2.0761245674740483,289.0
HK.00700,N/A,2023-10-25 00:00:00,292.4,287.8,296.4,285.2,13.012,0.00184,17506229,5096837025.0,1.696113074204951,283.0
HK.00700,N/A,2023-10-26 00:00:00,286.8,287.6,290.2,283.0,13.002,0.0012,11446711,3278486902.0,-0.0694927032661531,287.8
HK.00700,N/A,2023-10-27 00:00:00,287.6,292.8,294.6,287.0,13.238,0.00173,16455031,4795573277.0,1.8080667593880348,287.6
HK.00700,N/A,2023-10-30 00:00:00,291.6,295.4,297.8,290.8,13.355,0.00151,14357754,4228011953.0,0.8879781420764911,292.8
HK.00700,N/A,2023-10-31 00:00:00,295.4,289.2,295.4,288.0,13.075,0.00144,13727382,3984600481.0,-2.098849018280294,295.4
HK.00700,N/A,2023-11-01 00:00:00,288.8,287.0,290.0,284.4,12.975,0.00116,11006036,3157915344.0,-0.760719225449512,289.2
HK.00700,N/A,2023-11-02 00:00:00,290.0,288.6,294.2,286.8,13.048,0.0011,10477412,3037345195.0,0.5574912891986141,287.0
HK.00700,N/A,2023-11-03 00:00:00,292.2,302.6,304.2,291.4,13.681,0.00226,21575201,6455647414.0,4.85100485100485,288.6
HK.00700,N/A,2023-11-06 00:00:00,309.8,312.6,314.2,307.2,14.133,0.00282,26863379,8358214297.0,3.304692663582286,302.6
HK.00700,N/A,2023-11-07 00:00:00,312.6,308.6,314.0,306.2,13.923,0.00141,13397743,4143070769.0,-1.2795905310300704,312.6
HK.00700,N/A,2023-11-08 00:00:00,309.4,308.4,314.6,307.4,13.914,0.00135,12879809,4001595292.0,-0.06480881399871856,308.6
HK.00700,N/A,2023-11-09 00:00:00,305.0,306.8,308.8,305.0,13.842,0.00108,10272208,3148081937.0,-0.5188067444876673,308.4
HK.00700,N/A,2023-11-10 00:00:00,304.6,302.8,304.6,301.2,13.661,0.00104,9871831,2987541086.0,-1.3037809647979137,306.8
HK.00700,N/A,2023-11-13 00:00:00,302.2,309.8,311.8,300.2,13.977,0.00143,13586029,4154169988.0,2.3117569352708056,302.8
HK.00700,N/A,2023-11-14 00:00:00,311.8,307.8,312.0,305.6,13.887,0.00131,12477388,3842261223.0,-0.6455777921239509,309.8
HK.00700,N/A,2023-11-15 00:00:00,316.6,322.6,323.6,314.0,14.555,0.00341,32454690,10350836032.0,4.808317089018846,307.8
HK.00700,N/A,2023-11-16 00:00:00,330.0,324.8,330.0,316.2,14.654,0.00371,35296026,11408055349.0,0.6819590824550492,322.6
HK.00700,N/A,2023-11-17 00:00:00,323.6,315.2,323.6,313.2,14.221,0.00231,21970164,6964405195.0,-2.9556650246305485,324.8
HK.00700,N/A,2023-11-20 00:00:00,316.2,326.6,328.8,316.2,14.735,0.00292,27782719,9006002433.0,3.616751269035544,315.2
HK.00700,N/A,2023-11-21 00:00:00,330.4,324.8,332.6,323.6,14.654,0.00254,24188659,7943866990.0,-0.5511328842620977,326.6
HK.00700,N/A,2023-11-22 00:00:00,328.0,324.4,330.0,322.0,14.636,0.00149,14169841,4616781447.0,-0.1231527093596164,324.8
HK.00700,N/A,2023-11-23 00:00:00,326.6,329.2,329.6,323.6,14.853,0.00153,14531153,4757635404.0,1.479654747225651,324.4
HK.00700,N/A,2023-11-24 00:00:00,329.6,321.2,329.6,320.0,14.492,0.0016,15236522,4930730514.0,-2.4301336573511545,329.2
HK.00700,N/A,2023-11-27 00:00:00,325.0,322.8,325.0,318.0,14.564,0.00129,12232068,3932052873.0,0.49813200498132715,321.2
HK.00700,N/A,2023-11-28 00:00:00,324.4,319.6,324.4,317.0,14.42,0.00159,15153725,4845979129.0,-0.9913258983890918,322.8
HK.00700,N/A,2023-11-29 00:00:00,323.0,317.0,324.0,313.6,14.303,0.00177,16856744,5350805912.0,-0.8135168961201573,319.6
HK.00700,N/A,2023-11-30 00:00:00,317.4,327.0,327.0,317.0,14.754,0.00319,30308092,9825334888.0,3.1545741324921135,317.0
HK.00700,N/A,2023-12-01 00:00:00,324.8,319.0,325.8,319.0,14.393,0.00159,15149684,4879489488.0,-2.4464831804281344,327.0
HK.00700,N/A,2023-12-04 00:00:00,323.0,316.8,324.2,315.2,14.294,0.00157,14907238,4757921362.0,-0.6896551724137895,319.0
HK.00700,N/A,2023-12-05 00:00:00,321.0,308.8,321.0,305.0,13.933,0.0025,23730039,7365272819.0,-2.525252525252525,316.8
HK.00700,N/A,2023-12-06 00:00:00,306.6,311.6,314.8,302.4,14.059,0.00167,15896242,4923099459.0,0.9067357512953403,308.8
HK.00700,N/A,2023-12-07 00:00:00,309.0,307.8,311.2,304.0,13.888,0.00144,13703651,4202919809.0,-1.2195121951219547,311.6
HK.00700,N/A,2023-12-08 00:00:00,307.4,305.6,309.2,301.0,13.788,0.00175,16600566,5058680831.0,-0.7147498375568514,307.8
